split,label_file,objects,status
train,0000237_00442_d_0000002.txt,20,checked
train,0000238_00018_d_0000001.txt,98,checked
train,0000239_00001_d_0000001.txt,38,checked
train,0000239_00500_d_0000002.txt,30,checked
train,0000239_00708_d_0000003.txt,17,checked
train,0000239_01172_d_0000004.txt,32,checked
train,0000239_01588_d_0000005.txt,77,checked
train,0000239_02003_d_0000006.txt,93,checked
train,0000239_02139_d_0000007.txt,7,checked
train,0000239_02531_d_0000008.txt,37,checked
train,0000239_02899_d_0000009.txt,43,checked
train,0000239_03333_d_0000010.txt,41,checked
train,0000239_03837_d_0000011.txt,40,checked
train,0000239_04052_d_0000012.txt,30,checked
train,0000239_04503_d_0000013.txt,39,checked
train,0000239_04995_d_0000014.txt,39,checked
train,0000239_05475_d_0000015.txt,18,checked
train,0000239_05950_d_0000016.txt,49,checked
train,0000239_06450_d_0000017.txt,45,checked
train,0000239_06950_d_0000018.txt,29,checked
train,0000239_07259_d_0000019.txt,27,checked
train,0000239_07435_d_0000020.txt,49,checked
train,0000239_07930_d_0000021.txt,37,checked
train,0000239_08430_d_0000022.txt,57,checked
train,0000239_08900_d_0000023.txt,44,checked
train,0000239_09400_d_0000024.txt,55,checked
train,0000239_09866_d_0000025.txt,49,checked
train,0000239_11139_d_0000028.txt,131,checked
train,0000239_11620_d_0000029.txt,46,checked
train,0000239_11827_d_0000030.txt,20,checked
train,0000239_12115_d_0000031.txt,67,checked
train,0000239_12601_d_0000032.txt,68,checked
train,0000239_13100_d_0000033.txt,55,checked
train,0000240_00001_d_0000001.txt,35,checked
train,0000240_00500_d_0000002.txt,14,checked
train,0000240_00978_d_0000003.txt,44,checked
train,0000240_01205_d_0000004.txt,24,checked
train,0000240_01690_d_0000005.txt,15,checked
train,0000240_02075_d_0000006.txt,17,checked
train,0000240_02531_d_0000007.txt,11,checked
train,0000240_03011_d_0000008.txt,22,checked
train,0000243_00001_d_0000001.txt,45,checked
train,0000243_00500_d_0000002.txt,33,checked
train,0000243_01000_d_0000003.txt,65,checked
train,0000243_01500_d_0000004.txt,102,checked
train,0000243_01787_d_0000005.txt,57,checked
train,0000243_01995_d_0000006.txt,23,checked
train,0000247_00002_d_0000001.txt,111,checked
train,0000248_01500_d_0000004.txt,35,checked
train,0000251_00001_d_0000001.txt,76,checked
train,0000251_00155_d_0000002.txt,72,checked
train,0000251_00450_d_0000003.txt,70,checked
train,0000251_00850_d_0000004.txt,87,checked
train,0000252_00001_d_0000001.txt,131,checked
train,0000252_00499_d_0000002.txt,87,checked
train,0000252_00800_d_0000003.txt,78,checked
train,0000252_00987_d_0000004.txt,40,checked
train,0000252_01210_d_0000005.txt,39,checked
train,0000254_01500_d_0000004.txt,88,checked
train,0000256_00001_d_0000014.txt,45,checked
train,0000256_00403_d_0000017.txt,81,checked
train,0000256_00594_d_0000018.txt,55,checked
train,0000256_00932_d_0000020.txt,77,checked
train,0000256_01110_d_0000021.txt,92,checked
train,0000256_01210_d_0000022.txt,60,checked
train,0000256_01350_d_0000023.txt,82,checked
train,0000256_01516_d_0000024.txt,34,checked
train,0000256_01740_d_0000025.txt,26,checked
train,0000256_01834_d_0000026.txt,31,checked
train,0000256_01924_d_0000027.txt,12,checked
train,0000256_01973_d_0000028.txt,2,checked
train,0000256_02073_d_0000029.txt,26,checked
train,0000256_02273_d_0000031.txt,62,checked
train,0000256_02373_d_0000032.txt,58,checked
train,0000256_03204_d_0000033.txt,60,checked
train,0000256_03304_d_0000034.txt,44,checked
train,0000256_03644_d_0000035.txt,69,checked
train,0000256_04356_d_0000036.txt,19,checked
train,0000256_04693_d_0000038.txt,27,checked
train,0000256_04719_d_0000039.txt,5,checked
train,0000256_04759_d_0000040.txt,6,checked
train,0000256_04812_d_0000041.txt,18,checked
train,0000257_00001_d_0000042.txt,124,checked
train,0000257_00249_d_0000043.txt,71,checked
train,0000257_00359_d_0000044.txt,40,checked
train,0000257_00621_d_0000045.txt,62,checked
train,0000257_00871_d_0000046.txt,44,checked
train,0000257_01295_d_0000047.txt,34,checked
train,0000257_01551_d_0000049.txt,24,checked
train,0000257_01607_d_0000050.txt,16,checked
train,0000257_01656_d_0000051.txt,16,checked
train,0000257_01698_d_0000052.txt,47,checked
train,0000257_01725_d_0000053.txt,114,checked
train,0000257_02072_d_0000054.txt,61,checked
train,0000257_02550_d_0000055.txt,53,checked
train,0000257_02841_d_0000056.txt,77,checked
train,0000257_03254_d_0000057.txt,27,checked
train,0000257_03360_d_0000058.txt,21,checked
train,0000257_03482_d_0000059.txt,25,checked
train,0000257_03639_d_0000060.txt,41,checked
train,0000257_03739_d_0000061.txt,46,checked
train,0000257_03864_d_0000062.txt,44,checked
train,0000257_03964_d_0000063.txt,38,checked
train,0000257_04069_d_0000064.txt,43,checked
train,0000257_04249_d_0000066.txt,7,checked
train,0000257_04349_d_0000067.txt,63,checked
train,0000257_04451_d_0000068.txt,121,checked
train,0000258_00001_d_0000069.txt,54,checked
train,0000258_00301_d_0000070.txt,68,checked
train,0000258_00657_d_0000071.txt,70,checked
train,0000258_01168_d_0000072.txt,89,checked
train,0000258_01368_d_0000073.txt,60,checked
train,0000258_01628_d_0000074.txt,59,checked
train,0000258_01938_d_0000075.txt,53,checked
train,0000258_02119_d_0000076.txt,47,checked
train,0000258_02366_d_0000077.txt,101,checked
train,0000258_02669_d_0000078.txt,68,checked
train,0000258_02910_d_0000079.txt,36,checked
train,0000258_03072_d_0000080.txt,47,checked
train,0000260_00001_d_0000103.txt,52,checked
train,0000260_00441_d_0000104.txt,55,checked
train,0000260_01281_d_0000106.txt,79,checked
train,0000260_01408_d_0000107.txt,80,checked
train,0000260_01609_d_0000109.txt,43,checked
train,0000260_02109_d_0000110.txt,55,checked
train,0000260_02609_d_0000111.txt,47,checked
train,0000260_03079_d_0000112.txt,81,checked
train,0000260_03359_d_0000115.txt,39,checked
train,0000260_03859_d_0000116.txt,66,checked
train,0000260_04059_d_0000117.txt,85,checked
train,0000260_04159_d_0000118.txt,71,checked
train,0000260_04458_d_0000119.txt,48,checked
train,0000261_00001_d_0000120.txt,90,checked
train,0000261_00401_d_0000121.txt,43,checked
train,0000261_00601_d_0000122.txt,50,checked
train,0000261_01101_d_0000123.txt,18,checked
train,0000261_01601_d_0000124.txt,14,checked
train,0000261_01801_d_0000125.txt,14,checked
train,0000261_02001_d_0000126.txt,20,checked
train,0000261_02301_d_0000127.txt,16,checked
train,0000261_02501_d_0000128.txt,25,checked
train,0000261_02801_d_0000129.txt,15,checked
train,0000261_03301_d_0000130.txt,15,checked
train,0000261_03401_d_0000131.txt,26,checked
train,0000261_03501_d_0000132.txt,17,checked
train,0000261_03701_d_0000133.txt,21,checked
train,0000261_04201_d_0000134.txt,14,checked
train,0000261_04501_d_0000135.txt,25,checked
train,0000261_04801_d_0000136.txt,19,checked
train,0000261_04901_d_0000137.txt,22,checked
train,0000261_05301_d_0000138.txt,79,checked
train,0000261_05501_d_0000139.txt,136,checked
train,0000261_05775_d_0000140.txt,74,checked
train,0000263_00001_d_0000173.txt,21,checked
train,0000263_00601_d_0000176.txt,22,checked
train,0000263_02001_d_0000177.txt,17,checked
train,0000263_02201_d_0000178.txt,33,checked
train,0000263_02601_d_0000180.txt,21,checked
train,0000263_03201_d_0000183.txt,24,checked
train,0000263_04001_d_0000187.txt,20,checked
train,0000263_04401_d_0000189.txt,6,checked
train,0000263_04801_d_0000191.txt,10,checked
train,0000263_05001_d_0000192.txt,22,checked
train,0000263_05201_d_0000193.txt,27,checked
train,0000264_00001_d_0000194.txt,45,checked
train,0000264_00201_d_0000195.txt,41,checked
train,0000264_00401_d_0000196.txt,38,checked
train,0000264_00601_d_0000197.txt,28,checked
train,0000264_00801_d_0000198.txt,27,checked
train,0000264_01001_d_0000199.txt,88,checked
train,0000264_01201_d_0000200.txt,29,checked
train,0000264_01401_d_0000201.txt,83,checked
train,0000264_01601_d_0000202.txt,58,checked
train,0000264_01801_d_0000203.txt,42,checked
train,0000264_02001_d_0000204.txt,31,checked
train,0000264_02201_d_0000205.txt,43,checked
train,0000264_02401_d_0000206.txt,23,checked
train,0000264_02601_d_0000207.txt,12,checked
train,0000264_02801_d_0000208.txt,18,checked
train,0000264_03001_d_0000209.txt,31,checked
train,0000264_03201_d_0000210.txt,24,checked
train,0000264_03401_d_0000211.txt,13,checked
train,0000264_03801_d_0000213.txt,33,checked
train,0000264_04001_d_0000214.txt,10,checked
train,0000264_04201_d_0000215.txt,14,checked
train,0000264_04401_d_0000216.txt,13,checked
train,0000264_04601_d_0000217.txt,14,checked
train,0000266_08201_d_0000276.txt,8,checked
train,0000267_00401_d_0000281.txt,14,checked
train,0000270_00201_d_0000354.txt,92,checked
train,0000270_00401_d_0000355.txt,69,checked
train,0000270_00801_d_0000357.txt,62,checked
train,0000270_02601_d_0000366.txt,90,checked
train,0000270_03401_d_0000370.txt,74,checked
train,0000270_03801_d_0000372.txt,72,checked
train,0000270_04001_d_0000373.txt,72,checked
train,0000273_00001_d_0000439.txt,28,checked
train,0000273_01001_d_0000444.txt,34,checked
train,0000273_02001_d_0000449.txt,17,checked
train,0000273_02201_d_0000450.txt,24,checked
train,0000273_03001_d_0000454.txt,23,checked
train,0000273_04601_d_0000461.txt,28,checked
train,0000275_00001_d_0000497.txt,14,checked
train,0000275_00201_d_0000498.txt,52,checked
train,0000275_00401_d_0000499.txt,67,checked
train,0000275_00601_d_0000500.txt,72,checked
train,0000275_00801_d_0000501.txt,87,checked
train,0000275_01001_d_0000502.txt,107,checked
train,0000275_01201_d_0000503.txt,44,checked
train,0000275_01401_d_0000504.txt,69,checked
train,0000275_01801_d_0000506.txt,63,checked
train,0000279_00001_d_0000584.txt,130,checked
train,0000279_00601_d_0000587.txt,196,checked
train,0000279_01401_d_0000591.txt,138,checked
train,0000279_01601_d_0000592.txt,148,checked
train,0000279_01801_d_0000593.txt,141,checked
train,0000279_02001_d_0000594.txt,117,checked
train,0000279_02201_d_0000595.txt,163,checked
train,0000279_02401_d_0000596.txt,127,checked
train,0000279_02601_d_0000597.txt,129,checked
train,0000279_03001_d_0000598.txt,110,checked
train,0000279_03601_d_0000600.txt,164,checked
train,0000279_04601_d_0000604.txt,123,checked
train,0000279_05001_d_0000606.txt,125,checked
train,0000279_05201_d_0000607.txt,109,checked
train,0000279_05401_d_0000608.txt,103,checked
train,0000279_05801_d_0000610.txt,111,checked
train,0000281_00201_d_0000630.txt,22,checked
train,0000281_00601_d_0000631.txt,87,checked
train,0000281_01201_d_0000634.txt,71,checked
train,0000281_01401_d_0000635.txt,61,checked
train,0000281_02001_d_0000637.txt,47,checked
train,0000281_02201_d_0000638.txt,29,checked
train,0000281_02601_d_0000639.txt,35,checked
train,0000281_02801_d_0000640.txt,81,checked
train,0000281_03001_d_0000641.txt,95,checked
train,0000281_03201_d_0000642.txt,82,checked
train,0000281_03401_d_0000643.txt,86,checked
train,0000281_03601_d_0000644.txt,74,checked
train,0000281_03801_d_0000645.txt,105,checked
train,0000284_00801_d_0000683.txt,9,checked
train,0000284_03801_d_0000691.txt,17,checked
train,0000284_04001_d_0000692.txt,12,checked
train,0000288_00001_d_0000785.txt,100,checked
train,0000288_00201_d_0000786.txt,109,checked
train,0000288_00601_d_0000788.txt,57,checked
train,0000288_01201_d_0000791.txt,96,checked
train,0000288_01601_d_0000792.txt,58,checked
train,0000288_02001_d_0000794.txt,87,checked
train,0000288_02401_d_0000796.txt,88,checked
train,0000288_02601_d_0000797.txt,12,checked
train,0000288_02801_d_0000798.txt,6,checked
train,0000288_03001_d_0000799.txt,90,checked
train,0000288_03601_d_0000802.txt,97,checked
train,0000288_03801_d_0000803.txt,23,checked
train,0000288_04201_d_0000804.txt,49,checked
train,0000288_04401_d_0000805.txt,40,checked
train,0000288_04601_d_0000806.txt,37,checked
train,0000288_04801_d_0000807.txt,31,checked
train,0000288_05201_d_0000808.txt,16,checked
train,0000288_05401_d_0000809.txt,23,checked
train,0000288_05601_d_0000810.txt,15,checked
train,0000290_00001_d_0000848.txt,117,checked
train,0000290_00201_d_0000849.txt,99,checked
train,0000290_00401_d_0000850.txt,99,checked
train,0000290_00601_d_0000851.txt,116,checked
train,0000290_00801_d_0000852.txt,89,checked
train,0000290_01001_d_0000853.txt,61,checked
train,0000290_01201_d_0000854.txt,64,checked
train,0000290_01401_d_0000855.txt,66,checked
train,0000290_02201_d_0000858.txt,87,checked
train,0000290_02401_d_0000859.txt,93,checked
train,0000290_02601_d_0000860.txt,110,checked
train,0000290_02801_d_0000861.txt,120,checked
train,0000290_03001_d_0000862.txt,122,checked
train,0000290_03201_d_0000863.txt,110,checked
train,0000290_03401_d_0000864.txt,77,checked
train,0000290_03601_d_0000865.txt,76,checked
train,0000293_00201_d_0000924.txt,138,checked
train,0000293_01001_d_0000927.txt,192,checked
train,0000293_01401_d_0000929.txt,174,checked
train,0000293_02001_d_0000932.txt,158,checked
train,0000293_02401_d_0000934.txt,113,checked
train,0000293_02601_d_0000935.txt,138,checked
train,0000293_02801_d_0000936.txt,141,checked
train,0000293_03401_d_0000939.txt,128,checked
train,0000293_04001_d_0000942.txt,121,checked
train,0000297_00001_d_0000057.txt,252,checked
train,0000297_00201_d_0000058.txt,191,checked
train,0000297_01401_d_0000064.txt,201,checked
train,0000300_00001_d_0000138.txt,104,checked
train,0000300_00601_d_0000141.txt,94,checked
train,0000300_00801_d_0000142.txt,86,checked
train,0000300_01001_d_0000143.txt,68,checked
train,0000300_01201_d_0000144.txt,84,checked
train,0000300_01401_d_0000145.txt,88,checked
train,0000300_01801_d_0000147.txt,91,checked
train,0000300_02001_d_0000148.txt,90,checked
train,0000300_02401_d_0000150.txt,85,checked
train,0000300_02601_d_0000151.txt,117,checked
train,0000300_02801_d_0000152.txt,109,checked
train,0000300_03401_d_0000155.txt,43,checked
train,0000303_00001_d_0000183.txt,109,checked
train,0000303_00401_d_0000185.txt,112,checked
train,0000303_00601_d_0000186.txt,122,checked
train,0000303_00801_d_0000187.txt,245,checked
train,0000303_01001_d_0000188.txt,100,checked
train,0000303_01601_d_0000191.txt,59,checked
train,0000303_02201_d_0000194.txt,114,checked
train,0000303_02601_d_0000196.txt,47,checked
train,0000303_02801_d_0000197.txt,85,checked
train,0000303_03001_d_0000198.txt,101,checked
train,0000303_03201_d_0000199.txt,84,checked
train,0000303_03601_d_0000201.txt,56,checked
train,0000304_00001_d_0000202.txt,163,checked
train,0000304_00201_d_0000203.txt,56,checked
train,0000305_00001_d_0000213.txt,86,checked
train,0000305_00401_d_0000215.txt,86,checked
train,0000305_00601_d_0000216.txt,45,checked
train,0000305_00801_d_0000217.txt,42,checked
train,0000305_01001_d_0000218.txt,55,checked
train,0000305_01201_d_0000219.txt,52,checked
train,0000305_01401_d_0000220.txt,53,checked
train,0000305_01601_d_0000221.txt,47,checked
train,0000305_01801_d_0000222.txt,43,checked
train,0000305_02401_d_0000225.txt,44,checked
train,0000305_02601_d_0000226.txt,35,checked
train,0000305_02801_d_0000227.txt,40,checked
train,0000305_03601_d_0000231.txt,53,checked
train,0000305_04601_d_0000236.txt,26,checked
train,0000307_00001_d_0000268.txt,41,checked
train,0000307_02401_d_0000280.txt,16,checked
train,0000307_05601_d_0000296.txt,51,checked
train,0000307_05801_d_0000297.txt,52,checked
train,0000307_06001_d_0000298.txt,10,checked
train,0000307_06201_d_0000299.txt,52,checked
train,0000307_06401_d_0000300.txt,95,checked
train,0000307_06601_d_0000301.txt,68,checked
train,0000307_06801_d_0000302.txt,58,checked
train,0000307_07001_d_0000303.txt,61,checked
train,0000307_07201_d_0000304.txt,70,checked
train,0000308_00001_d_0000305.txt,50,checked
train,0000308_00401_d_0000307.txt,49,checked
train,0000308_00601_d_0000308.txt,58,checked
train,0000308_00801_d_0000309.txt,30,checked
train,0000308_01201_d_0000311.txt,64,checked
train,0000308_01401_d_0000312.txt,40,checked
train,0000308_01801_d_0000314.txt,56,checked
train,0000308_02001_d_0000315.txt,97,checked
train,0000308_02201_d_0000316.txt,81,checked
train,0000308_05201_d_0000331.txt,93,checked
train,0000308_05401_d_0000332.txt,119,checked
train,0000309_00001_d_0000333.txt,100,checked
train,0000309_00201_d_0000334.txt,88,checked
train,0000309_00401_d_0000335.txt,62,checked
train,0000309_00601_d_0000336.txt,77,checked
train,0000309_00801_d_0000337.txt,95,checked
train,0000309_01001_d_0000338.txt,52,checked
train,0000309_01201_d_0000339.txt,108,checked
train,0000309_01401_d_0000340.txt,96,checked
train,0000309_01601_d_0000341.txt,112,checked
train,0000309_01801_d_0000342.txt,121,checked
train,0000309_02201_d_0000344.txt,107,checked
train,0000309_02401_d_0000345.txt,92,checked
train,0000309_02601_d_0000346.txt,77,checked
train,0000309_02801_d_0000347.txt,45,checked
train,0000309_03001_d_0000348.txt,54,checked
train,0000309_03201_d_0000349.txt,72,checked
train,0000309_03401_d_0000350.txt,97,checked
train,0000309_03601_d_0000351.txt,87,checked
train,0000309_03801_d_0000352.txt,67,checked
train,0000309_04001_d_0000353.txt,52,checked
train,0000309_04201_d_0000354.txt,69,checked
train,0000309_04401_d_0000355.txt,91,checked
train,0000309_04601_d_0000356.txt,97,checked
train,0000313_00001_d_0000436.txt,91,checked
train,0000313_00201_d_0000437.txt,92,checked
train,0000313_00801_d_0000440.txt,67,checked
train,0000313_01001_d_0000441.txt,37,checked
train,0000313_01401_d_0000443.txt,66,checked
train,0000313_01601_d_0000444.txt,47,checked
train,0000313_01801_d_0000445.txt,84,checked
train,0000313_02001_d_0000446.txt,28,checked
train,0000313_02401_d_0000448.txt,27,checked
train,0000313_03401_d_0000453.txt,13,checked
train,0000313_03601_d_0000454.txt,18,checked
train,0000313_04401_d_0000458.txt,30,checked
train,0000313_04601_d_0000459.txt,14,checked
train,0000313_04801_d_0000460.txt,19,checked
